groupId,count,score,text
1745187837000000001,154,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - * *"" client_used=""SSLVPN"" src_ip=""*"" message=""User * of * Remote access - * * logged * successfully to Firewall through authentication mechanism * *"" user_full_name=""* *"" src_country=""R1"""
1745714861000000001,124,6.30,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - Ryogoku *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""*"" start=""*:*:*+*"" bytes_sent=* bytes_received=* message=""User * was logged out of firewall"" user_full_name=""* *"" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1740010460000000008,99,6.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""SSL VPN"" log_subtype=""System"" log_version=* severity=""Information"" access_type=""Remote Access"" Reason=""Logout"" start=""*:*:*+*"" user_name=""*"" src_ip=""*"" bytes_sent=* bytes_received=* status=""Terminated"" message=""SSL VPN User '*' disconnected"" end=""*:*:*+*"" dst_ip=""*"" src_country=""R1"" dst_country=""R1"""
1745710668000000001,90,0.00,"device_serial_id=""X21018WXP44Y21D"" log_id=""*"" log_type=""Event"" log_component=""CLI"" log_subtype=""Admin"" status=""Successful"" severity=""Information"" log_version=* user_name=""hauser"" src_ip=""169.254.192.1"" message=""User 'hauser' logged in successfully from '169.254.192.1' using ssh"""
1744297496000000002,78,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""SSL VPN Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" client_used=""SSLVPN"" auth_mechanism=""*"" src_ip=""*"" message=""User * * * to * to SSLVPN * * authentication *"" src_country=""*"""
1744327627000000001,78,6.01,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""SSL VPN Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" client_used=""SSLVPN"" *=""*"" src_ip=""*"" message=""User * * * to * to SSLVPN through * authentication mechanism"" src_country=""*"""
1742855375000000001,74,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""SSL VPN Authentication"" log_subtype=""Authentication"" log_version=* status=""*"" severity=""*"" user_name=""*"" client_used=""SSLVPN"" auth_mechanism=""Local"" *=""* *"" src_ip=""*"" message=""User * * to login to SSLVPN through Local authentication mechanism * of * *"" src_country=""*"""
1745195332000000001,70,6.30,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - *"" client_used=""SSLVPN"" src_ip=""*"" message=""User * of * Remote access - * logged * successfully to Firewall through authentication mechanism * *"" user_full_name=""* * *"" src_country=""R1"""
1745799474000000001,68,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""SSL VPN"" log_subtype=""System"" log_version=* severity=""Information"" access_type=""Remote Access"" Reason=""Logout"" start=""*:*:*+*"" user_name=""*"" src_ip=""192.168.160.1"" bytes_sent=* bytes_received=* status=""Terminated"" message=""SSL VPN User '*' disconnected"" end=""*:*:*+*"" dst_ip=""*"" src_country=""R1"" dst_country=""R1"""
1745195711000000004,54,6.30,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - *"" client_used=""SSLVPN"" src_ip=""*"" message=""User * of * Remote access - * logged * successfully to Firewall through authentication mechanism * *"" user_full_name=""* *"" src_country=""R1"""
1745826281000000001,52,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Firewall"" log_component=""SSL VPN"" log_subtype=""Denied"" log_version=* severity=""Information"" fw_rule_id=""N/A"" nat_rule_id=""*"" fw_rule_type=""NETWORK"" ether_type=""IPv4 (0x0800)"" in_interface=""*"" src_ip=""192.168.161.4"" src_country=""R1"" dst_ip=""*"" dst_country=""*"" protocol=""*"" src_port=* dst_port=* hb_status=""No Heartbeat"" app_resolved_by=""Signature"" app_is_cloud=""FALSE"" qualifier=""New"" in_display_interface=""*"" log_occurrence=""*"""
1740040637000000001,42,6.24,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""*"" start=""*:*:*+*"" bytes_sent=* bytes_received=* message=""User * was logged out of firewall"" user_full_name=""* * *"" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745827974000000005,41,6.29,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - Ryogoku *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""*"" start=""*:*:*+*"" bytes_sent=* bytes_received=* message=""User * was logged out of firewall"" user_full_name=""* * *"" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745713721000000001,40,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - * *"" client_used=""SSLVPN"" src_ip=""*"" message=""User * of * Remote access - * * logged * successfully to Firewall through authentication mechanism * *"" user_full_name=""* * Jr."" src_country=""R1"""
1740015767000000003,38,6.24,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""*"" start=""*:*:*+*"" bytes_sent=* bytes_received=* message=""User * was logged out of firewall"" user_full_name=""* *"" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745819606000000001,36,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - * *"" client_used=""SSLVPN"" src_ip=""*"" message=""User * of * Remote access - * * logged * successfully to Firewall through authentication mechanism * *"" user_full_name=""* * *"" src_country=""R1"""
1745896358000000001,34,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Firewall"" log_component=""SSL VPN"" log_subtype=""Denied"" log_version=* severity=""Information"" fw_rule_id=""N/A"" nat_rule_id=""*"" fw_rule_type=""NETWORK"" ether_type=""IPv4 (0x0800)"" in_interface=""tun0"" src_ip=""192.168.160.2"" src_country=""R1"" dst_ip=""*"" dst_country=""R1"" protocol=""UDP"" src_port=* dst_port=* hb_status=""No Heartbeat"" app_resolved_by=""Signature"" app_is_cloud=""FALSE"" qualifier=""New"" in_display_interface=""tun0"" log_occurrence=""*"""
1745711351000000001,32,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""SSL VPN Authentication"" log_subtype=""Authentication"" log_version=* status=""*"" severity=""*"" user_name=""*"" client_used=""SSLVPN"" auth_mechanism=""Local"" reason=""* *"" src_ip=""*"" message=""User * * to login to SSLVPN through Local authentication mechanism * of * *"" src_country=""*"""
1740009891000000002,24,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - * *"" client_used=""SSLVPN"" src_ip=""*"" message=""User * of * Remote access - * * logged * successfully to Firewall through authentication mechanism * *"" user_full_name=""* * * *"" src_country=""R1"""
1745799474000000002,22,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - Ryogoku *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""*"" start=""*:*:*+*"" message=""User * * logged * of firewall"" user_full_name=""* *"" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745862890000000002,22,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""*"" log_subtype=""System"" log_version=* severity=""Notice"" status=""Successful"" message=""* * definitions upgraded from * to 1.0.426887."""
1745697280000000001,20,0.00,"device_serial_id=""X21018WXP44Y21D"" log_id=""*"" log_type=""Event"" log_component=""*"" log_subtype=""System"" log_version=* severity=""Notice"" status=""Successful"" message=""* * definitions upgraded from * to 1.0.426887."""
1745808715000000001,20,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - Ryogoku *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""*"" start=""*:*:*+*"" bytes_sent=* bytes_received=* message=""User * was logged out of firewall"" user_full_name=""* * Jr."" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745827254000000001,20,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""SSL VPN"" log_subtype=""System"" log_version=* severity=""Information"" access_type=""Remote Access"" Reason=""Logout"" start=""*:*:*+*"" user_name=""*"" src_ip=""192.168.161.1"" bytes_sent=* bytes_received=* status=""Terminated"" message=""SSL VPN User '*' disconnected"" end=""*:*:*+*"" dst_ip=""192.168.161.4"" src_country=""R1"" dst_country=""R1"""
1745827690000000004,20,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""SSL VPN"" log_subtype=""System"" log_version=* severity=""Information"" *=""Remote Access"" user_name=""*"" src_ip=""*"" status=""*"" message=""SSL VPN User '*' * "" *=""*:*:*+*"" dst_ip=""192.168.161.4"" src_country=""R1"" dst_country=""R1"""
1745195582000000003,14,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - *"" client_used=""SSLVPN"" src_ip=""*"" message=""User * of * Remote access - * logged * successfully to Firewall through authentication mechanism * *"" user_full_name=""* * * *"" src_country=""R1"""
1745644913000000002,14,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""*"" start=""*:*:*+*"" message=""User * was logged out of firewall"" user_full_name=""* * *"" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745661769000000003,14,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""SSL VPN"" log_subtype=""System"" log_version=* severity=""Information"" *=""Remote Access"" user_name=""*"" src_ip=""*"" status=""*"" message=""SSL VPN User '*' * "" *=""*:*:*+*"" dst_ip=""192.168.160.2"" src_country=""R1"" dst_country=""R1"""
1745647905000000002,12,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""*"" start=""*:*:*+*"" bytes_sent=* message=""User * was logged out of firewall"" user_full_name=""* *"" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745848496000000003,12,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Appliance"" log_subtype=""System"" log_version=* severity=""Information"" message=""/var partition has reached 70% usage, * the lower watermark of 70%"""
1745848546000000005,12,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Appliance"" log_subtype=""System"" log_version=* severity=""Information"" message=""/var partition has reached * usage, * lower * the lower watermark of 70%"""
1745116773000000001,10,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""*"" start=""*:*:*+*"" bytes_sent=* message=""User * was logged out of firewall"" user_full_name=""* * *"" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745843924000000004,10,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Firewall"" log_component=""SSL VPN"" log_subtype=""Denied"" log_version=* severity=""Information"" fw_rule_id=""N/A"" nat_rule_id=""*"" fw_rule_type=""NETWORK"" ether_type=""IPv4 (0x0800)"" in_interface=""tun1"" src_ip=""192.168.161.4"" src_country=""R1"" dst_ip=""*"" dst_country=""*"" protocol=""TCP"" src_port=* dst_port=* hb_status=""No Heartbeat"" app_resolved_by=""Signature"" app_is_cloud=""FALSE"" qualifier=""New"" in_display_interface=""tun1"" log_occurrence=""*"""
1745659581000000002,8,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""SSL VPN"" log_subtype=""System"" log_version=* severity=""Information"" access_type=""Remote Access"" Reason=""Logout"" start=""*:*:*+*"" user_name=""*"" src_ip=""*"" bytes_sent=* bytes_received=* status=""Terminated"" message=""SSL VPN User '*' disconnected"" end=""*:*:*+*"" dst_ip=""192.168.160.2"" src_country=""R1"" dst_country=""R1"""
1745827254000000002,8,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - Ryogoku *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""192.168.161.4"" start=""*:*:*+*"" bytes_sent=* bytes_received=* message=""User * * logged * of firewall"" user_full_name=""* *"" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745611565000000003,6,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - Ryogoku 5F"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""*"" start=""*:*:*+*"" bytes_sent=* bytes_received=* message=""User * was logged out of firewall"" user_full_name=""* * * *"" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745733464000000001,6,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" *=""Remote access * *"" client_used=""SSLVPN"" src_ip=""192.168.161.4"" message=""User * of * Remote access * * logged * * to Firewall through authentication mechanism * 192.168.161.4"" *=""* *"" src_country=""R1"""
1745734668000000001,6,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""192.168.161.4"" start=""*:*:*+*"" bytes_sent=* bytes_received=* message=""User * was logged out of firewall"" user_full_name=""* *"" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745758592000000003,6,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Firewall"" log_component=""SSL VPN"" log_subtype=""Denied"" log_version=* severity=""Information"" fw_rule_id=""N/A"" nat_rule_id=""*"" fw_rule_type=""NETWORK"" ether_type=""IPv4 (0x0800)"" in_interface=""tun1"" src_ip=""*"" src_country=""R1"" dst_ip=""*"" dst_country=""*"" protocol=""TCP"" src_port=* dst_port=* hb_status=""No Heartbeat"" app_resolved_by=""Signature"" app_is_cloud=""FALSE"" qualifier=""New"" in_display_interface=""tun1"" log_occurrence=""*"""
1745781067000000001,6,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" *=""Remote access * * *"" client_used=""SSLVPN"" src_ip=""192.168.161.4"" message=""User * of * Remote access * * * logged * successfully to Firewall through authentication mechanism * 192.168.161.4"" *=""* *"" src_country=""R1"""
1745801045000000001,6,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""* *"" log_subtype=""System"" log_version=* severity=""Notice"" message=""* to * firewall information from * to *"""
1745870453000000001,6,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""SSL VPN Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" client_used=""SSLVPN"" auth_mechanism=""*"" src_ip=""*"" message=""User * * * to * to SSLVPN through * authentication mechanism"" src_country=""*"""
1744967164000000001,4,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - Ryogoku *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""*"" start=""*:*:*+*"" bytes_sent=* bytes_received=* message=""User * was logged out of firewall"" user_full_name=""* * Jr."" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745659581000000003,4,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" user_group=""Remote access - Ryogoku *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""192.168.160.2"" start=""*:*:*+*"" bytes_sent=* bytes_received=* message=""User * * logged * of firewall"" user_full_name=""* *"" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
1745661769000000002,4,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""*"" *=""Remote access * * *"" client_used=""SSLVPN"" src_ip=""192.168.160.2"" message=""User * of * Remote access * * * logged * successfully to Firewall through authentication mechanism * 192.168.160.2"" *=""* *"" src_country=""R1"""
1745736156000000001,4,0.00,"device_serial_id=""X21018T9DWMFGDE"" log_id=""*"" log_type=""Event"" log_component=""Firewall Authentication"" log_subtype=""Authentication"" log_version=* status=""Successful"" severity=""Information"" user_name=""hngo"" user_group=""Remote access - *"" client_used=""SSLVPN"" auth_mechanism=""N/A"" src_ip=""*"" start=""*:*:*+*"" bytes_sent=* bytes_received=* message=""User hngo was logged out of firewall"" user_full_name=""* * * *"" end=""*:*:*+*"" src_country=""R1"" protocol=""UDP"""
